"...1","order.id","order.line","order.date","customer.id","product.id","quantity"
"8105",1025,16,2013-09-25,26,78,1
"8106",1025,17,2013-09-25,26,17,1
"8107",1025,18,2013-09-25,26,38,1
"8108",1025,19,2013-09-25,26,5,1
"8109",1025,20,2013-09-25,26,40,1
"8110",1025,21,2013-09-25,26,14,1
"8111",1025,22,2013-09-25,26,44,2
"8112",1025,23,2013-09-25,26,75,1
"8113",1025,24,2013-09-25,26,61,1
"8114",1025,25,2013-09-25,26,43,4
"8115",1025,26,2013-09-25,26,34,1
"8116",1025,27,2013-09-25,26,27,1
"8117",1025,28,2013-09-25,26,42,2
"8118",1025,29,2013-09-25,26,86,1
"8119",1026,1,2013-09-27,1,63,1
"8120",1026,2,2013-09-27,1,1,1
"8121",1027,1,2013-09-30,9,95,1
"8122",1027,2,2013-09-30,9,19,1
"8123",1028,1,2013-09-30,13,65,1
"8124",1028,2,2013-09-30,13,30,1
"8125",1029,1,2013-09-30,20,29,1
"8126",1029,2,2013-09-30,20,37,1
"8127",1029,3,2013-09-30,20,91,1
"8128",1029,4,2013-09-30,20,19,1
"8129",1029,5,2013-09-30,20,88,1
"8130",1029,6,2013-09-30,20,96,1
"8131",1029,7,2013-09-30,20,7,1
"8132",1029,8,2013-09-30,20,55,1
"8133",1029,9,2013-09-30,20,28,2
"8134",1029,10,2013-09-30,20,35,1
"8135",1030,1,2013-10-01,3,83,1
"8136",1030,2,2013-10-01,3,50,2
"8137",1030,3,2013-10-01,3,29,1
"8138",1030,4,2013-10-01,3,32,1
"8139",1030,5,2013-10-01,3,68,1
"8140",1031,1,2013-10-01,24,27,1
"8141",1031,2,2013-10-01,24,33,1
"8142",1031,3,2013-10-01,24,21,1
"8143",1031,4,2013-10-01,24,58,1
"8144",1031,5,2013-10-01,24,95,1
"8145",1031,6,2013-10-01,24,97,1
"8146",1031,7,2013-10-01,24,37,1
"8147",1031,8,2013-10-01,24,88,2
"8148",1031,9,2013-10-01,24,73,1
"8149",1031,10,2013-10-01,24,11,1
"8150",1031,11,2013-10-01,24,39,1
"8151",1031,12,2013-10-01,24,34,1
"8152",1031,13,2013-10-01,24,86,1
"8153",1031,14,2013-10-01,24,30,3
"8154",1031,15,2013-10-01,24,14,1
"8155",1031,16,2013-10-01,24,42,1
"8156",1031,17,2013-10-01,24,32,1
"8157",1031,18,2013-10-01,24,25,5
"8158",1031,19,2013-10-01,24,56,1
"8159",1031,20,2013-10-01,24,35,2
"8160",1032,1,2013-10-01,25,21,4
"8161",1032,2,2013-10-01,25,89,1
"8162",1032,3,2013-10-01,25,88,4
"8163",1032,4,2013-10-01,25,14,1
"8164",1032,5,2013-10-01,25,38,1
"8165",1033,1,2013-10-02,10,93,1
"8166",1034,1,2013-10-02,10,89,1
"8167",1034,2,2013-10-02,10,32,1
"8168",1034,3,2013-10-02,10,29,1
"8169",1034,4,2013-10-02,10,75,1
"8170",1034,5,2013-10-02,10,69,2
"8171",1034,6,2013-10-02,10,78,1
"8172",1034,7,2013-10-02,10,50,1
"8173",1034,8,2013-10-02,10,81,1
"8174",1034,9,2013-10-02,10,63,1
"8175",1034,10,2013-10-02,10,76,3
"8176",1034,11,2013-10-02,10,87,2
"8177",1034,12,2013-10-02,10,94,1
"8178",1034,13,2013-10-02,10,71,1
"8179",1034,14,2013-10-02,10,16,1
"8180",1034,15,2013-10-02,10,43,1
"8181",1034,16,2013-10-02,10,21,1
"8182",1034,17,2013-10-02,10,37,2
"8183",1034,18,2013-10-02,10,65,3
"8184",1034,19,2013-10-02,10,57,1
"8185",1034,20,2013-10-02,10,68,1
"8186",1034,21,2013-10-02,10,79,1
"8187",1034,22,2013-10-02,10,72,1
"8188",1034,23,2013-10-02,10,61,1
"8189",1034,24,2013-10-02,10,56,1
"8190",1034,25,2013-10-02,10,41,1
"8191",1034,26,2013-10-02,10,54,5
"8192",1034,27,2013-10-02,10,15,1
"8193",1034,28,2013-10-02,10,22,1
"8194",1034,29,2013-10-02,10,70,1
"8195",1035,1,2013-10-03,16,72,1
"8196",1036,1,2013-10-04,10,78,1
"8197",1036,2,2013-10-04,10,86,1
"8198",1037,1,2013-10-07,8,33,1
"8199",1037,2,2013-10-07,8,92,1
"8200",1037,3,2013-10-07,8,64,1
"8201",1038,1,2013-10-08,22,35,1
"8202",1038,2,2013-10-08,22,85,1
"8203",1038,3,2013-10-08,22,2,1
"8204",1038,4,2013-10-08,22,89,1
"8205",1038,5,2013-10-08,22,37,1
"8206",1038,6,2013-10-08,22,40,1
"8207",1038,7,2013-10-08,22,32,1
"8208",1038,8,2013-10-08,22,12,1
"8209",1039,1,2013-10-09,13,15,1
"8210",1039,2,2013-10-09,13,6,1
"8211",1039,3,2013-10-09,13,41,1
"8212",1039,4,2013-10-09,13,21,1
"8213",1039,5,2013-10-09,13,7,1
"8214",1040,1,2013-10-09,16,57,1
"8215",1041,1,2013-10-09,8,96,2
"8216",1041,2,2013-10-09,8,28,1
"8217",1041,3,2013-10-09,8,76,1
"8218",1041,4,2013-10-09,8,34,4
"8219",1041,5,2013-10-09,8,88,1
"8220",1041,6,2013-10-09,8,8,2
"8221",1041,7,2013-10-09,8,21,1
"8222",1042,1,2013-10-10,3,13,1
"8223",1042,2,2013-10-10,3,41,1
"8224",1042,3,2013-10-10,3,36,1
"8225",1042,4,2013-10-10,3,11,3
"8226",1042,5,2013-10-10,3,25,1
"8227",1043,1,2013-10-10,4,13,1
"8228",1043,2,2013-10-10,4,4,2
"8229",1043,3,2013-10-10,4,88,2
"8230",1043,4,2013-10-10,4,37,1
"8231",1043,5,2013-10-10,4,76,1
"8232",1043,6,2013-10-10,4,12,1
"8233",1043,7,2013-10-10,4,32,1
"8234",1043,8,2013-10-10,4,6,1
"8235",1043,9,2013-10-10,4,36,1
"8236",1043,10,2013-10-10,4,20,1
"8237",1044,1,2013-10-11,4,36,1
"8238",1044,2,2013-10-11,4,59,1
"8239",1044,3,2013-10-11,4,85,1
"8240",1044,4,2013-10-11,4,32,1
"8241",1044,5,2013-10-11,4,82,1
"8242",1044,6,2013-10-11,4,91,1
"8243",1044,7,2013-10-11,4,56,1
"8244",1044,8,2013-10-11,4,31,1
"8245",1044,9,2013-10-11,4,41,1
"8246",1044,10,2013-10-11,4,7,1
"8247",1044,11,2013-10-11,4,42,1
"8248",1044,12,2013-10-11,4,86,1
"8249",1044,13,2013-10-11,4,93,1
"8250",1045,1,2013-10-11,26,75,1
"8251",1046,1,2013-10-11,6,54,6
"8252",1046,2,2013-10-11,6,11,2
"8253",1046,3,2013-10-11,6,3,1
"8254",1046,4,2013-10-11,6,26,1
"8255",1046,5,2013-10-11,6,24,1
"8256",1046,6,2013-10-11,6,19,1
"8257",1046,7,2013-10-11,6,65,1
"8258",1046,8,2013-10-11,6,47,1
"8259",1046,9,2013-10-11,6,32,1
"8260",1046,10,2013-10-11,6,37,1
"8261",1046,11,2013-10-11,6,68,1
"8262",1046,12,2013-10-11,6,13,1
"8263",1046,13,2013-10-11,6,5,1
"8264",1047,1,2013-10-14,19,60,2
"8265",1047,2,2013-10-14,19,41,1
"8266",1047,3,2013-10-14,19,57,1
"8267",1047,4,2013-10-14,19,25,1
"8268",1047,5,2013-10-14,19,13,1
"8269",1047,6,2013-10-14,19,28,1
"8270",1047,7,2013-10-14,19,11,1
"8271",1047,8,2013-10-14,19,85,1
"8272",1047,9,2013-10-14,19,4,1
"8273",1047,10,2013-10-14,19,32,1
"8274",1047,11,2013-10-14,19,53,5
"8275",1047,12,2013-10-14,19,23,1
"8276",1047,13,2013-10-14,19,31,1
"8277",1047,14,2013-10-14,19,9,1
"8278",1047,15,2013-10-14,19,18,2
"8279",1047,16,2013-10-14,19,10,1
"8280",1047,17,2013-10-14,19,7,1
"8281",1047,18,2013-10-14,19,40,1
"8282",1047,19,2013-10-14,19,39,1
"8283",1047,20,2013-10-14,19,5,1
"8284",1047,21,2013-10-14,19,44,1
"8285",1047,22,2013-10-14,19,36,1
"8286",1047,23,2013-10-14,19,29,1
"8287",1047,24,2013-10-14,19,34,1
"8288",1047,25,2013-10-14,19,52,1
"8289",1047,26,2013-10-14,19,83,2
"8290",1048,1,2013-10-15,9,71,1
"8291",1048,2,2013-10-15,9,5,3
"8292",1048,3,2013-10-15,9,75,1
"8293",1048,4,2013-10-15,9,41,1
"8294",1048,5,2013-10-15,9,85,1
"8295",1048,6,2013-10-15,9,14,1
"8296",1048,7,2013-10-15,9,13,1
"8297",1048,8,2013-10-15,9,24,3
"8298",1048,9,2013-10-15,9,79,1
"8299",1048,10,2013-10-15,9,70,1
"8300",1048,11,2013-10-15,9,9,1
"8301",1048,12,2013-10-15,9,16,1
"8302",1048,13,2013-10-15,9,30,1
"8303",1048,14,2013-10-15,9,39,1
"8304",1048,15,2013-10-15,9,31,1
"8305",1048,16,2013-10-15,9,38,1
"8306",1048,17,2013-10-15,9,88,1
"8307",1048,18,2013-10-15,9,78,1
"8308",1048,19,2013-10-15,9,42,1
"8309",1049,1,2013-10-15,1,59,5
"8310",1049,2,2013-10-15,1,62,1
"8311",1049,3,2013-10-15,1,53,1
"8312",1049,4,2013-10-15,1,39,1
"8313",1049,5,2013-10-15,1,68,1
"8314",1049,6,2013-10-15,1,83,1
"8315",1049,7,2013-10-15,1,6,1
"8316",1049,8,2013-10-15,1,2,1
"8317",1049,9,2013-10-15,1,65,1
"8318",1049,10,2013-10-15,1,85,1
"8319",1049,11,2013-10-15,1,63,1
"8320",1049,12,2013-10-15,1,52,1
"8321",1049,13,2013-10-15,1,57,2
"8322",1049,14,2013-10-15,1,25,1
"8323",1049,15,2013-10-15,1,50,4
"8324",1049,16,2013-10-15,1,70,1
"8325",1049,17,2013-10-15,1,48,1
"8326",1049,18,2013-10-15,1,13,2
"8327",1049,19,2013-10-15,1,54,2
"8328",1049,20,2013-10-15,1,23,1
"8329",1049,21,2013-10-15,1,28,1
"8330",1049,22,2013-10-15,1,56,1
"8331",1049,23,2013-10-15,1,97,1
"8332",1049,24,2013-10-15,1,47,1
"8333",1050,1,2013-10-16,15,28,2
"8334",1051,1,2013-10-16,2,5,1
"8335",1052,1,2013-10-16,15,76,1
"8336",1053,1,2013-10-16,28,3,1
"8337",1053,2,2013-10-16,28,15,1
"8338",1053,3,2013-10-16,28,57,1
"8339",1053,4,2013-10-16,28,21,1
"8340",1053,5,2013-10-16,28,31,1
"8341",1053,6,2013-10-16,28,23,1
"8342",1053,7,2013-10-16,28,53,1
"8343",1054,1,2013-10-22,10,6,1
"8344",1054,2,2013-10-22,10,93,1
"8345",1054,3,2013-10-22,10,75,1
"8346",1054,4,2013-10-22,10,97,2
"8347",1054,5,2013-10-22,10,59,1
"8348",1054,6,2013-10-22,10,94,2
"8349",1054,7,2013-10-22,10,41,1
"8350",1054,8,2013-10-22,10,72,1
"8351",1055,1,2013-10-23,11,20,1
"8352",1055,2,2013-10-23,11,12,1
"8353",1055,3,2013-10-23,11,34,3
"8354",1055,4,2013-10-23,11,90,1
"8355",1055,5,2013-10-23,11,21,1
"8356",1055,6,2013-10-23,11,32,1
"8357",1055,7,2013-10-23,11,9,1
"8358",1055,8,2013-10-23,11,6,5
"8359",1056,1,2013-10-23,26,87,1
"8360",1057,1,2013-10-23,27,97,1
"8361",1058,1,2013-10-23,2,50,3
"8362",1058,2,2013-10-23,2,51,1
"8363",1058,3,2013-10-23,2,58,1
"8364",1058,4,2013-10-23,2,87,1
"8365",1059,1,2013-10-31,10,76,1
"8366",1059,2,2013-10-31,10,12,1
"8367",1059,3,2013-10-31,10,41,1
"8368",1059,4,2013-10-31,10,62,1
"8369",1059,5,2013-10-31,10,78,1
"8370",1059,6,2013-10-31,10,79,1
"8371",1059,7,2013-10-31,10,52,1
"8372",1059,8,2013-10-31,10,72,1
"8373",1059,9,2013-10-31,10,61,1
"8374",1059,10,2013-10-31,10,82,1
"8375",1059,11,2013-10-31,10,86,1
"8376",1059,12,2013-10-31,10,54,1
"8377",1060,1,2013-10-31,8,10,1
"8378",1060,2,2013-10-31,8,88,1
"8379",1060,3,2013-10-31,8,95,1
"8380",1060,4,2013-10-31,8,7,1
"8381",1060,5,2013-10-31,8,38,1
"8382",1060,6,2013-10-31,8,77,1
"8383",1060,7,2013-10-31,8,73,1
"8384",1060,8,2013-10-31,8,67,1
"8385",1060,9,2013-10-31,8,5,1
"8386",1060,10,2013-10-31,8,93,1
"8387",1060,11,2013-10-31,8,35,1
"8388",1060,12,2013-10-31,8,87,1
"8389",1061,1,2013-11-01,18,5,1
"8390",1061,2,2013-11-01,18,14,1
"8391",1061,3,2013-11-01,18,10,1
"8392",1061,4,2013-11-01,18,50,1
"8393",1061,5,2013-11-01,18,95,1
"8394",1062,1,2013-11-01,26,40,1
"8395",1062,2,2013-11-01,26,72,1
"8396",1062,3,2013-11-01,26,80,4
"8397",1062,4,2013-11-01,26,39,1
"8398",1062,5,2013-11-01,26,18,1
"8399",1062,6,2013-11-01,26,31,1
"8400",1062,7,2013-11-01,26,28,1
"8401",1062,8,2013-11-01,26,19,1
"8402",1062,9,2013-11-01,26,50,1
"8403",1062,10,2013-11-01,26,12,1
"8404",1062,11,2013-11-01,26,35,1
"8405",1062,12,2013-11-01,26,7,2
"8406",1062,13,2013-11-01,26,37,1
"8407",1062,14,2013-11-01,26,55,1
"8408",1062,15,2013-11-01,26,54,1
"8409",1062,16,2013-11-01,26,44,3
"8410",1062,17,2013-11-01,26,43,1
"8411",1062,18,2013-11-01,26,45,1
"8412",1062,19,2013-11-01,26,4,1
"8413",1062,20,2013-11-01,26,92,1
"8414",1062,21,2013-11-01,26,33,1
"8415",1062,22,2013-11-01,26,87,1
"8416",1062,23,2013-11-01,26,26,1
"8417",1062,24,2013-11-01,26,41,3
"8418",1062,25,2013-11-01,26,90,2
"8419",1062,26,2013-11-01,26,16,1
"8420",1062,27,2013-11-01,26,94,1
"8421",1062,28,2013-11-01,26,13,1
"8422",1063,1,2013-11-01,16,92,1
"8423",1063,2,2013-11-01,16,70,1
"8424",1063,3,2013-11-01,16,30,1
"8425",1063,4,2013-11-01,16,39,3
"8426",1063,5,2013-11-01,16,25,1
"8427",1063,6,2013-11-01,16,43,1
"8428",1063,7,2013-11-01,16,28,6
"8429",1063,8,2013-11-01,16,82,1
"8430",1063,9,2013-11-01,16,33,1
"8431",1063,10,2013-11-01,16,59,2
"8432",1063,11,2013-11-01,16,50,1
"8433",1063,12,2013-11-01,16,13,1
"8434",1063,13,2013-11-01,16,77,1
"8435",1063,14,2013-11-01,16,65,2
"8436",1063,15,2013-11-01,16,94,1
"8437",1063,16,2013-11-01,16,78,1
"8438",1063,17,2013-11-01,16,36,1
"8439",1063,18,2013-11-01,16,97,1
"8440",1063,19,2013-11-01,16,42,1
"8441",1063,20,2013-11-01,16,75,1
"8442",1063,21,2013-11-01,16,19,1
"8443",1063,22,2013-11-01,16,26,1
"8444",1063,23,2013-11-01,16,4,2
"8445",1063,24,2013-11-01,16,16,1
"8446",1063,25,2013-11-01,16,2,1
"8447",1063,26,2013-11-01,16,9,2
"8448",1063,27,2013-11-01,16,53,1
"8449",1063,28,2013-11-01,16,80,1
"8450",1063,29,2013-11-01,16,48,1
"8451",1064,1,2013-11-04,4,79,1
"8452",1064,2,2013-11-04,4,93,1
"8453",1064,3,2013-11-04,4,66,1
"8454",1064,4,2013-11-04,4,56,1
"8455",1064,5,2013-11-04,4,36,1
"8456",1065,1,2013-11-04,30,96,1
"8457",1066,1,2013-11-05,2,48,1
"8458",1066,2,2013-11-05,2,40,2
"8459",1066,3,2013-11-05,2,3,1
"8460",1066,4,2013-11-05,2,69,1
"8461",1066,5,2013-11-05,2,49,1
"8462",1067,1,2013-11-07,8,59,2
"8463",1068,1,2013-11-13,8,73,1
"8464",1068,2,2013-11-13,8,89,1
"8465",1068,3,2013-11-13,8,21,4
"8466",1068,4,2013-11-13,8,82,1
"8467",1068,5,2013-11-13,8,93,1
"8468",1068,6,2013-11-13,8,47,1
"8469",1069,1,2013-11-13,13,15,1
"8470",1069,2,2013-11-13,13,24,2
"8471",1069,3,2013-11-13,13,21,1
"8472",1069,4,2013-11-13,13,31,3
"8473",1069,5,2013-11-13,13,7,1
"8474",1069,6,2013-11-13,13,89,3
"8475",1069,7,2013-11-13,13,16,1
"8476",1069,8,2013-11-13,13,76,1
"8477",1069,9,2013-11-13,13,46,1
"8478",1069,10,2013-11-13,13,85,2
"8479",1069,11,2013-11-13,13,45,1
"8480",1069,12,2013-11-13,13,96,1
"8481",1069,13,2013-11-13,13,92,2
"8482",1069,14,2013-11-13,13,79,1
"8483",1069,15,2013-11-13,13,61,1
"8484",1069,16,2013-11-13,13,13,1
"8485",1069,17,2013-11-13,13,10,1
"8486",1069,18,2013-11-13,13,80,1
"8487",1069,19,2013-11-13,13,34,1
"8488",1069,20,2013-11-13,13,28,2
"8489",1069,21,2013-11-13,13,81,1
"8490",1069,22,2013-11-13,13,33,1
"8491",1069,23,2013-11-13,13,40,1
"8492",1070,1,2013-11-18,20,45,5
"8493",1071,1,2013-11-18,8,74,1
"8494",1071,2,2013-11-18,8,19,2
"8495",1071,3,2013-11-18,8,80,1
"8496",1072,1,2013-11-19,23,79,2
"8497",1072,2,2013-11-19,23,81,1
"8498",1073,1,2013-11-19,25,87,1
"8499",1073,2,2013-11-19,25,42,1
"8500",1073,3,2013-11-19,25,13,1
"8501",1073,4,2013-11-19,25,37,1
"8502",1073,5,2013-11-19,25,44,1
"8503",1073,6,2013-11-19,25,2,2
"8504",1073,7,2013-11-19,25,73,1
"8505",1073,8,2013-11-19,25,15,1
"8506",1073,9,2013-11-19,25,30,1
"8507",1073,10,2013-11-19,25,65,1
"8508",1073,11,2013-11-19,25,59,1
"8509",1074,1,2013-11-19,20,39,1
"8510",1075,1,2013-11-19,19,21,1
"8511",1076,1,2013-11-21,11,2,1
"8512",1076,2,2013-11-21,11,51,2
"8513",1076,3,2013-11-21,11,39,1
"8514",1076,4,2013-11-21,11,47,1
"8515",1076,5,2013-11-21,11,29,1
"8516",1076,6,2013-11-21,11,15,1
"8517",1076,7,2013-11-21,11,16,1
"8518",1076,8,2013-11-21,11,91,1
"8519",1076,9,2013-11-21,11,90,1
"8520",1076,10,2013-11-21,11,33,1
"8521",1077,1,2013-11-26,10,73,1
"8522",1077,2,2013-11-26,10,51,1
"8523",1077,3,2013-11-26,10,35,1
"8524",1077,4,2013-11-26,10,84,1
"8525",1077,5,2013-11-26,10,53,1
"8526",1077,6,2013-11-26,10,76,1
"8527",1077,7,2013-11-26,10,42,1
"8528",1077,8,2013-11-26,10,7,1
"8529",1077,9,2013-11-26,10,78,1
"8530",1077,10,2013-11-26,10,66,1
"8531",1077,11,2013-11-26,10,92,2
"8532",1077,12,2013-11-26,10,82,1
"8533",1077,13,2013-11-26,10,89,1
"8534",1077,14,2013-11-26,10,85,1
"8535",1077,15,2013-11-26,10,80,1
"8536",1077,16,2013-11-26,10,87,1
"8537",1077,17,2013-11-26,10,48,1
"8538",1078,1,2013-11-26,8,46,1
"8539",1079,1,2013-11-27,6,31,1
"8540",1079,2,2013-11-27,6,22,1
"8541",1079,3,2013-11-27,6,12,1
"8542",1079,4,2013-11-27,6,23,1
"8543",1079,5,2013-11-27,6,48,1
"8544",1079,6,2013-11-27,6,14,7
"8545",1079,7,2013-11-27,6,25,1
"8546",1079,8,2013-11-27,6,42,1
"8547",1080,1,2013-11-27,24,93,1
"8548",1080,2,2013-11-27,24,65,1
"8549",1081,1,2013-11-27,24,7,1
"8550",1081,2,2013-11-27,24,77,1
"8551",1081,3,2013-11-27,24,19,1
"8552",1081,4,2013-11-27,24,30,1
"8553",1081,5,2013-11-27,24,4,1
"8554",1081,6,2013-11-27,24,29,1
"8555",1081,7,2013-11-27,24,73,1
"8556",1081,8,2013-11-27,24,38,1
"8557",1081,9,2013-11-27,24,96,2
"8558",1081,10,2013-11-27,24,66,1
"8559",1081,11,2013-11-27,24,88,1
"8560",1081,12,2013-11-27,24,36,1
"8561",1081,13,2013-11-27,24,94,2
"8562",1082,1,2013-11-28,10,96,1
"8563",1082,2,2013-11-28,10,74,1
"8564",1082,3,2013-11-28,10,72,1
"8565",1082,4,2013-11-28,10,17,1
"8566",1082,5,2013-11-28,10,42,1
"8567",1082,6,2013-11-28,10,48,1
"8568",1082,7,2013-11-28,10,66,3
"8569",1082,8,2013-11-28,10,30,1
"8570",1083,1,2013-11-28,10,65,1
"8571",1084,1,2013-11-29,8,97,1
"8572",1085,1,2013-11-29,9,20,1
"8573",1085,2,2013-11-29,9,14,1
"8574",1085,3,2013-11-29,9,18,1
"8575",1085,4,2013-11-29,9,93,1
"8576",1085,5,2013-11-29,9,17,1
"8577",1085,6,2013-11-29,9,94,1
"8578",1085,7,2013-11-29,9,96,1
"8579",1085,8,2013-11-29,9,4,1
"8580",1085,9,2013-11-29,9,63,1
"8581",1086,1,2013-12-04,4,17,1
"8582",1087,1,2013-12-06,10,59,1
"8583",1087,2,2013-12-06,10,90,1
"8584",1087,3,2013-12-06,10,35,1
"8585",1087,4,2013-12-06,10,47,1
"8586",1087,5,2013-12-06,10,64,1
"8587",1088,1,2013-12-12,28,16,1
"8588",1088,2,2013-12-12,28,39,1
"8589",1088,3,2013-12-12,28,68,1
"8590",1088,4,2013-12-12,28,20,1
"8591",1088,5,2013-12-12,28,32,1
"8592",1088,6,2013-12-12,28,62,1
"8593",1088,7,2013-12-12,28,26,1
"8594",1088,8,2013-12-12,28,13,1
"8595",1088,9,2013-12-12,28,59,3
"8596",1088,10,2013-12-12,28,33,1
"8597",1088,11,2013-12-12,28,69,1
"8598",1088,12,2013-12-12,28,1,1
"8599",1088,13,2013-12-12,28,46,1
"8600",1088,14,2013-12-12,28,81,1
"8601",1089,1,2013-12-13,30,82,1
"8602",1089,2,2013-12-13,30,97,1
"8603",1089,3,2013-12-13,30,62,1
"8604",1089,4,2013-12-13,30,93,1
"8605",1089,5,2013-12-13,30,50,8
"8606",1089,6,2013-12-13,30,95,3
"8607",1089,7,2013-12-13,30,47,1
"8608",1090,1,2013-12-16,10,44,1
"8609",1090,2,2013-12-16,10,64,1
"8610",1090,3,2013-12-16,10,62,1
"8611",1090,4,2013-12-16,10,73,1
"8612",1091,1,2013-12-16,21,38,1
"8613",1091,2,2013-12-16,21,40,1
"8614",1091,3,2013-12-16,21,44,1
"8615",1091,4,2013-12-16,21,16,1
"8616",1091,5,2013-12-16,21,79,1
"8617",1091,6,2013-12-16,21,36,2
"8618",1091,7,2013-12-16,21,25,1
"8619",1092,1,2013-12-17,16,41,1
"8620",1092,2,2013-12-17,16,51,1
"8621",1092,3,2013-12-17,16,66,1
"8622",1092,4,2013-12-17,16,14,2
"8623",1092,5,2013-12-17,16,12,1
"8624",1092,6,2013-12-17,16,43,1
"8625",1092,7,2013-12-17,16,93,2
"8626",1092,8,2013-12-17,16,45,1
"8627",1092,9,2013-12-17,16,37,1
"8628",1092,10,2013-12-17,16,34,1
"8629",1092,11,2013-12-17,16,77,3
"8630",1092,12,2013-12-17,16,36,3
"8631",1092,13,2013-12-17,16,89,1
"8632",1092,14,2013-12-17,16,40,1
"8633",1092,15,2013-12-17,16,27,1
"8634",1092,16,2013-12-17,16,6,1
"8635",1092,17,2013-12-17,16,83,1
"8636",1092,18,2013-12-17,16,61,1
"8637",1092,19,2013-12-17,16,28,1
"8638",1092,20,2013-12-17,16,88,1
"8639",1092,21,2013-12-17,16,54,2
"8640",1092,22,2013-12-17,16,78,1
"8641",1092,23,2013-12-17,16,29,1
"8642",1092,24,2013-12-17,16,72,1
"8643",1092,25,2013-12-17,16,42,1
"8644",1092,26,2013-12-17,16,22,1
"8645",1092,27,2013-12-17,16,71,1
"8646",1092,28,2013-12-17,16,47,1
"8647",1092,29,2013-12-17,16,10,1
"8648",1092,30,2013-12-17,16,64,1
"8649",1093,1,2013-12-18,25,45,1
"8650",1093,2,2013-12-18,25,28,5
"8651",1093,3,2013-12-18,25,64,1
"8652",1093,4,2013-12-18,25,11,2
"8653",1093,5,2013-12-18,25,86,1
"8654",1093,6,2013-12-18,25,53,1
"8655",1093,7,2013-12-18,25,35,2
"8656",1093,8,2013-12-18,25,20,1
"8657",1093,9,2013-12-18,25,21,1
"8658",1093,10,2013-12-18,25,8,1
"8659",1093,11,2013-12-18,25,31,2
"8660",1093,12,2013-12-18,25,24,1
"8661",1094,1,2013-12-18,25,3,1
"8662",1095,1,2013-12-18,10,10,1
"8663",1095,2,2013-12-18,10,83,1
"8664",1096,1,2013-12-24,10,73,1
"8665",1096,2,2013-12-24,10,95,2
"8666",1096,3,2013-12-24,10,74,5
"8667",1096,4,2013-12-24,10,29,1
"8668",1096,5,2013-12-24,10,56,1
"8669",1096,6,2013-12-24,10,61,2
"8670",1096,7,2013-12-24,10,30,1
"8671",1096,8,2013-12-24,10,91,3
"8672",1096,9,2013-12-24,10,28,1
"8673",1096,10,2013-12-24,10,53,1
"8674",1096,11,2013-12-24,10,42,1
"8675",1096,12,2013-12-24,10,93,1
"8676",1097,1,2013-12-24,7,42,1
"8677",1097,2,2013-12-24,7,25,1
"8678",1097,3,2013-12-24,7,78,1
"8679",1097,4,2013-12-24,7,46,1
"8680",1097,5,2013-12-24,7,7,1
"8681",1097,6,2013-12-24,7,31,1
"8682",1097,7,2013-12-24,7,5,1
"8683",1097,8,2013-12-24,7,33,1
"8684",1097,9,2013-12-24,7,17,2
"8685",1097,10,2013-12-24,7,28,1
"8686",1097,11,2013-12-24,7,23,1
"8687",1097,12,2013-12-24,7,36,1
"8688",1097,13,2013-12-24,7,10,1
"8689",1097,14,2013-12-24,7,1,1
"8690",1097,15,2013-12-24,7,89,1
"8691",1097,16,2013-12-24,7,41,1
"8692",1097,17,2013-12-24,7,80,1
"8693",1097,18,2013-12-24,7,88,1
"8694",1097,19,2013-12-24,7,13,2
"8695",1097,20,2013-12-24,7,95,1
"8696",1097,21,2013-12-24,7,6,1
"8697",1097,22,2013-12-24,7,43,1
"8698",1097,23,2013-12-24,7,94,1
"8699",1097,24,2013-12-24,7,90,1
"8700",1097,25,2013-12-24,7,76,1
"8701",1097,26,2013-12-24,7,34,1
"8702",1098,1,2013-12-25,8,4,1
"8703",1098,2,2013-12-25,8,61,1
"8704",1098,3,2013-12-25,8,63,1
"8705",1099,1,2013-12-25,8,92,1
"8706",1100,1,2013-12-25,27,75,1
"8707",1100,2,2013-12-25,27,21,1
"8708",1100,3,2013-12-25,27,31,2
"8709",1100,4,2013-12-25,27,30,1
"8710",1100,5,2013-12-25,27,20,2
"8711",1100,6,2013-12-25,27,90,1
"8712",1100,7,2013-12-25,27,33,2
"8713",1100,8,2013-12-25,27,13,1
"8714",1100,9,2013-12-25,27,10,2
"8715",1100,10,2013-12-25,27,32,1
"8716",1100,11,2013-12-25,27,54,2
"8717",1100,12,2013-12-25,27,16,2
"8718",1100,13,2013-12-25,27,17,1
"8719",1100,14,2013-12-25,27,67,1
"8720",1100,15,2013-12-25,27,72,1
"8721",1100,16,2013-12-25,27,88,1
"8722",1100,17,2013-12-25,27,93,1
"8723",1100,18,2013-12-25,27,18,1
"8724",1100,19,2013-12-25,27,69,1
"8725",1100,20,2013-12-25,27,78,2
"8726",1100,21,2013-12-25,27,22,1
"8727",1100,22,2013-12-25,27,48,1
"8728",1100,23,2013-12-25,27,62,1
"8729",1100,24,2013-12-25,27,96,2
"8730",1100,25,2013-12-25,27,64,2
"8731",1100,26,2013-12-25,27,73,1
"8732",1100,27,2013-12-25,27,63,1
"8733",1100,28,2013-12-25,27,94,1
"8734",1100,29,2013-12-25,27,86,1
"8735",1101,1,2013-12-25,10,80,1
"8736",1102,1,2013-12-27,8,92,1
"8737",1102,2,2013-12-27,8,67,1
"8738",1102,3,2013-12-27,8,74,1
"8739",1102,4,2013-12-27,8,35,1
